equity
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
54.93790115364911
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
44.964610931375006
