pair,direction,entry_price,exit_price,units,pnl_pips,pnl_usd,spread_cost,swap_cost,bars_held,reason,entry_date,exit_date
GBPEUR,SHORT,1.1668500387191771,1.16435,4000,25.0,6.6,0.6,2.8,338,TP,2026-09-16 07:55:00+01:00,2026-09-17 12:05:00+01:00
GBPEUR,SHORT,1.1635499679565429,1.16475,4000,-12.0,-5.4,0.6,0.0,18,SL,2026-09-18 14:15:00+01:00,2026-09-18 15:45:00+01:00
