pair,direction,entry_price,exit_price,units,pnl_pips,pnl_usd,spread_cost,swap_cost,bars_held,reason,entry_date,exit_date
AUDUSD,SHORT,0.7169500672340393,0.71095,3000,60.0,17.1,0.45,0.45,81,TP,2026-09-11 09:00:00+01:00,2026-09-16 19:00:00+01:00
AUDUSD,SHORT,0.7111875497817993,0.7123,3000,-11.1,-3.79,0.45,0.0,51,End of backtest,2026-09-17 19:00:00+01:00,2026-09-21 23:00:00+01:00
