pair,direction,entry_price,exit_price,units,pnl_pips,pnl_usd,spread_cost,swap_cost,bars_held,reason,entry_date,exit_date
EURUSD,SHORT,1.1645011388778685,1.1594,1000,51.0,4.95,0.15,0.0,13,TP,2025-07-16 18:00:00+01:00,2025-07-17 07:00:00+01:00
EURUSD,SHORT,1.143329807472229,1.14579,1000,-24.6,-2.61,0.15,0.0,12,SL,2025-07-30 19:00:00+01:00,2025-07-31 07:00:00+01:00
EURUSD,SHORT,1.1545510971069335,1.15764,1000,-30.9,-3.24,0.15,0.0,1,SL,2025-08-01 13:00:00+01:00,2025-08-01 14:00:00+01:00
EURUSD,SHORT,1.1562867843627929,1.15954,1000,-32.5,-3.4,0.15,0.0,7,SL,2025-08-01 14:00:00+01:00,2025-08-01 21:00:00+01:00
EURUSD,SHORT,1.1560193979263305,1.15915,1000,-31.3,-3.38,0.15,0.1,58,SL,2025-08-04 01:00:00+01:00,2025-08-06 11:00:00+01:00
EURUSD,SHORT,1.1645011388778685,1.16078,2000,37.2,7.14,0.3,0.0,6,TP,2025-08-26 02:00:00+01:00,2025-08-26 08:00:00+01:00
EURUSD,SHORT,1.164908119392395,1.1622,2000,27.1,5.12,0.3,0.0,5,TP,2025-09-02 08:00:00+01:00,2025-09-02 13:00:00+01:00
EURUSD,SHORT,1.1724203311920165,1.1737,3000,-12.8,-4.29,0.45,0.0,12,SL,2025-09-29 01:00:00+01:00,2025-09-29 13:00:00+01:00
EURUSD,SHORT,1.157223530960083,1.15858,3000,-13.5,-4.51,0.45,0.0,2,SL,2025-10-10 14:00:00+01:00,2025-10-10 16:00:00+01:00
EURUSD,SHORT,1.1613901340484618,1.16311,2000,-17.2,-3.75,0.3,0.0,5,SL,2025-10-10 16:00:00+01:00,2025-10-10 21:00:00+01:00
EURUSD,SHORT,1.1631464445114135,1.15993,2000,32.2,6.13,0.3,0.0,11,TP,2025-10-10 21:00:00+01:00,2025-10-13 09:00:00+01:00
EURUSD,SHORT,1.1588328563690184,1.15585,2000,29.9,5.67,0.3,0.0,23,TP,2025-10-13 09:00:00+01:00,2025-10-14 08:00:00+01:00
EURUSD,SHORT,1.1617949687957763,1.15974,3000,20.5,5.7,0.45,0.0,10,TP,2025-10-22 18:00:00+01:00,2025-10-23 04:00:00+01:00
EURUSD,SHORT,1.1526877367019652,1.15419,2000,-15.1,-3.31,0.3,0.0,3,SL,2025-10-31 17:00:00+00:00,2025-10-31 20:00:00+00:00
EURUSD,SHORT,1.1537517988204955,1.15146,3000,22.9,6.43,0.45,0.0,3,TP,2025-11-20 00:00:00+00:00,2025-11-20 03:00:00+00:00
EURUSD,SHORT,1.1530864917755126,1.15422,3000,-11.3,-3.84,0.45,0.0,5,SL,2025-11-20 09:00:00+00:00,2025-11-20 14:00:00+00:00
EURUSD,SHORT,1.1750381671905517,1.17307,3000,19.6,5.44,0.45,0.0,11,TP,2025-12-30 21:00:00+00:00,2025-12-31 08:00:00+00:00
EURUSD,SHORT,1.1666750394821166,1.16795,3000,-12.7,-4.27,0.45,0.0,7,SL,2026-01-12 00:00:00+00:00,2026-01-12 07:00:00+00:00
EURUSD,SHORT,1.169130393218994,1.16673,3000,24.0,6.75,0.45,0.0,12,TP,2026-01-12 08:00:00+00:00,2026-01-12 20:00:00+00:00
EURUSD,SHORT,1.1864710533142089,1.18767,3000,-12.0,-4.05,0.45,0.0,9,SL,2026-02-13 04:00:00+00:00,2026-02-13 13:00:00+00:00
EURUSD,SHORT,1.1845033847808837,1.18299,3000,15.1,4.09,0.45,0.0,11,TP,2026-02-17 02:00:00+00:00,2026-02-17 13:00:00+00:00
EURUSD,SHORT,1.1597736560821532,1.16196,2000,-21.9,-4.68,0.3,0.0,1,SL,2026-03-04 05:00:00+00:00,2026-03-04 06:00:00+00:00
EURUSD,SHORT,1.1601774179458617,1.16242,2000,-22.4,-4.78,0.3,0.0,2,SL,2026-03-04 08:00:00+00:00,2026-03-04 10:00:00+00:00
EURUSD,SHORT,1.154284545135498,1.15632,2000,-20.3,-4.56,0.3,0.2,51,SL,2026-04-02 04:00:00+01:00,2026-04-06 08:00:00+01:00
EURUSD,SHORT,1.1711844884872435,1.16905,3000,21.4,5.96,0.45,0.0,9,TP,2026-04-23 02:00:00+01:00,2026-04-23 11:00:00+01:00
EURUSD,SHORT,1.172145553779602,1.17333,3000,-11.9,-4.01,0.45,0.0,7,SL,2026-04-24 20:00:00+01:00,2026-04-27 04:00:00+01:00
EURUSD,SHORT,1.1636878931045531,1.16466,3000,-9.7,-3.37,0.45,0.0,1,SL,2026-05-15 06:00:00+01:00,2026-05-15 07:00:00+01:00
EURUSD,SHORT,1.1638233148574828,1.16481,3000,-9.8,-3.4,0.45,0.0,1,SL,2026-05-15 07:00:00+01:00,2026-05-15 08:00:00+01:00
EURUSD,SHORT,1.1638233148574828,1.16487,3000,-10.4,-3.58,0.45,0.0,3,SL,2026-05-15 08:00:00+01:00,2026-05-15 11:00:00+01:00
EURUSD,SHORT,1.163552590560913,1.16466,3000,-11.1,-3.77,0.45,0.0,1,SL,2026-05-18 08:00:00+01:00,2026-05-18 09:00:00+01:00
EURUSD,SHORT,1.1645011388778685,1.16566,3000,-11.6,-3.92,0.45,0.0,4,SL,2026-05-18 09:00:00+01:00,2026-05-18 13:00:00+01:00
EURUSD,SHORT,1.1603120052337645,1.16141,3000,-11.0,-3.74,0.45,0.0,3,SL,2026-05-20 12:00:00+01:00,2026-05-20 15:00:00+01:00
EURUSD,SHORT,1.1622000419616698,1.16371,2000,-15.1,-3.31,0.3,0.0,3,SL,2026-05-20 16:00:00+01:00,2026-05-20 19:00:00+01:00
EURUSD,SHORT,1.163552590560913,1.1608,2000,27.5,5.21,0.3,0.0,13,TP,2026-05-20 19:00:00+01:00,2026-05-21 08:00:00+01:00
EURUSD,SHORT,1.160985656929016,1.16219,3000,-12.0,-4.06,0.45,0.0,1,SL,2026-05-21 08:00:00+01:00,2026-05-21 09:00:00+01:00
EURUSD,SHORT,1.162470408630371,1.15999,3000,24.8,6.98,0.45,0.0,4,TP,2026-05-21 09:00:00+01:00,2026-05-21 13:00:00+01:00
EURUSD,SHORT,1.1600428306579589,1.16161,2000,-15.6,-3.43,0.3,0.0,5,SL,2026-05-21 13:00:00+01:00,2026-05-21 18:00:00+01:00
EURUSD,SHORT,1.1627406560897826,1.15948,2000,32.6,6.22,0.3,0.0,21,TP,2026-05-21 18:00:00+01:00,2026-05-22 15:00:00+01:00
EURUSD,SHORT,1.1643654787063598,1.16221,3000,21.6,5.88,0.45,0.15,33,TP,2026-05-25 07:00:00+01:00,2026-05-26 16:00:00+01:00
EURUSD,SHORT,1.1612553083419799,1.16221,3000,-9.6,-3.32,0.45,0.0,10,SL,2026-06-04 00:00:00+01:00,2026-06-04 10:00:00+01:00
EURUSD,SHORT,1.1534856044769286,1.15059,2000,28.9,5.48,0.3,0.0,16,TP,2026-06-05 17:00:00+01:00,2026-06-08 10:00:00+01:00
EURUSD,SHORT,1.1548177682876586,1.15624,3000,-14.3,-4.73,0.45,0.0,18,SL,2026-06-08 16:00:00+01:00,2026-06-09 10:00:00+01:00
EURUSD,SHORT,1.154018112373352,1.15525,3000,-12.3,-4.15,0.45,0.0,5,SL,2026-06-09 23:00:00+01:00,2026-06-10 04:00:00+01:00
EURUSD,SHORT,1.155351587486267,1.15646,3000,-11.1,-3.79,0.45,0.0,9,SL,2026-06-10 04:00:00+01:00,2026-06-10 13:00:00+01:00
EURUSD,SHORT,1.1480556213378905,1.14512,2000,29.3,5.56,0.3,0.0,18,TP,2026-06-18 10:00:00+01:00,2026-06-19 04:00:00+01:00
EURUSD,SHORT,1.1472652637481688,1.14474,3000,25.2,7.12,0.45,0.0,15,TP,2026-06-19 17:00:00+01:00,2026-06-22 09:00:00+01:00
EURUSD,SHORT,1.1369597398757934,1.13516,3000,18.0,4.96,0.45,0.0,5,TP,2026-06-24 04:00:00+01:00,2026-06-24 09:00:00+01:00
EURUSD,SHORT,1.1341226779937743,1.1352,3000,-10.8,-3.69,0.45,0.0,3,SL,2026-06-24 12:00:00+01:00,2026-06-24 15:00:00+01:00
EURUSD,SHORT,1.1428071939468383,1.14066,3000,21.5,6.0,0.45,0.0,8,TP,2026-06-29 19:00:00+01:00,2026-06-30 03:00:00+01:00
EURUSD,SHORT,1.1405910932540892,1.13874,3000,18.5,5.11,0.45,0.0,3,TP,2026-06-30 03:00:00+01:00,2026-06-30 06:00:00+01:00
EURUSD,SHORT,1.141372152519226,1.13983,3000,15.5,4.19,0.45,0.0,3,TP,2026-07-23 09:00:00+01:00,2026-07-23 12:00:00+01:00
EURUSD,SHORT,1.1398108684539794,1.13804,3000,17.7,4.85,0.45,0.0,2,TP,2026-07-23 12:00:00+01:00,2026-07-23 14:00:00+01:00
EURUSD,SHORT,1.1377359115600585,1.13886,4000,-11.2,-5.08,0.6,0.0,12,SL,2026-07-23 14:00:00+01:00,2026-07-24 02:00:00+01:00
EURUSD,SHORT,1.139031835746765,1.13737,3000,16.6,4.53,0.45,0.0,3,TP,2026-07-24 10:00:00+01:00,2026-07-24 13:00:00+01:00
EURUSD,SHORT,1.137218304824829,1.13823,4000,-10.1,-4.65,0.6,0.0,2,SL,2026-07-24 13:00:00+01:00,2026-07-24 15:00:00+01:00
EURUSD,SHORT,1.1605814182281493,1.16155,3000,-9.7,-3.35,0.45,0.0,7,SL,2026-08-31 08:00:00+01:00,2026-08-31 15:00:00+01:00
EURUSD,SHORT,1.160446711730957,1.16151,3000,-10.6,-3.64,0.45,0.0,1,SL,2026-09-04 13:00:00+01:00,2026-09-04 14:00:00+01:00
EURUSD,SHORT,1.1613901340484618,1.16259,3000,-12.0,-4.04,0.45,0.0,2,SL,2026-09-04 14:00:00+01:00,2026-09-04 16:00:00+01:00
EURUSD,SHORT,1.1615250789642333,1.16267,3000,-11.4,-3.88,0.45,0.0,14,SL,2026-09-04 18:00:00+01:00,2026-09-07 09:00:00+01:00
EURUSD,SHORT,1.1548177682876586,1.15279,3000,20.3,5.64,0.45,0.0,6,TP,2026-09-14 08:00:00+01:00,2026-09-14 14:00:00+01:00
EURUSD,SHORT,1.154018112373352,1.1553,3000,-12.8,-4.28,0.45,0.0,2,SL,2026-09-14 15:00:00+01:00,2026-09-14 17:00:00+01:00
EURUSD,SHORT,1.1546843730926513,1.15575,3000,-10.6,-3.79,0.45,0.15,31,SL,2026-09-15 01:00:00+01:00,2026-09-16 08:00:00+01:00
EURUSD,SHORT,1.1480556213378905,1.14917,3000,-11.2,-3.8,0.45,0.0,2,SL,2026-09-17 11:00:00+01:00,2026-09-17 13:00:00+01:00
