pair,direction,entry_price,exit_price,units,pnl_pips,pnl_usd,spread_cost,swap_cost,bars_held,reason,entry_date,exit_date
USDCAD,LONG,1.393580011177063,1.39958,3000,60.0,13.16,0.34,0.0,10,TP,2026-09-16 16:00:00+01:00,2026-09-17 02:00:00+01:00
USDCAD,LONG,1.398250035095215,1.40315,3000,49.0,10.69,0.34,0.0,55,End of backtest,2026-09-17 15:00:00+01:00,2026-09-21 23:00:00+01:00
