pair,direction,entry_price,exit_price,units,pnl_pips,pnl_usd,spread_cost,swap_cost,bars_held,reason,entry_date,exit_date
EURUSD,SHORT,1.160446711730957,1.16155,4000,-11.1,-5.02,0.6,0.0,4,SL,2026-05-20 11:00:00+01:00,2026-05-20 15:00:00+01:00
EURUSD,SHORT,1.1628759586334227,1.16032,3000,25.6,7.22,0.45,0.0,11,TP,2026-05-20 21:00:00+01:00,2026-05-21 08:00:00+01:00
EURUSD,SHORT,1.160985656929016,1.16219,4000,-12.0,-5.42,0.6,0.0,1,SL,2026-05-21 08:00:00+01:00,2026-05-21 09:00:00+01:00
EURUSD,SHORT,1.1597736560821532,1.16139,3000,-16.1,-5.29,0.45,0.0,3,SL,2026-05-21 15:00:00+01:00,2026-05-21 18:00:00+01:00
EURUSD,SHORT,1.1643654787063598,1.16221,4000,21.6,7.84,0.6,0.2,33,TP,2026-05-25 07:00:00+01:00,2026-05-26 16:00:00+01:00
EURUSD,SHORT,1.1607161247253417,1.16166,4000,-9.4,-4.38,0.6,0.0,8,SL,2026-06-03 23:00:00+01:00,2026-06-04 07:00:00+01:00
EURUSD,SHORT,1.1544178211212157,1.15587,3000,-14.5,-4.81,0.45,0.0,21,SL,2026-06-08 13:00:00+01:00,2026-06-09 10:00:00+01:00
EURUSD,SHORT,1.154018112373352,1.15525,4000,-12.3,-5.54,0.6,0.0,5,SL,2026-06-09 23:00:00+01:00,2026-06-10 04:00:00+01:00
EURUSD,SHORT,1.1570895397186278,1.15875,3000,-16.7,-5.45,0.45,0.0,9,SL,2026-06-12 01:00:00+01:00,2026-06-12 10:00:00+01:00
EURUSD,SHORT,1.152289220046997,1.14961,3000,26.8,7.58,0.45,0.0,2,TP,2026-06-18 07:00:00+01:00,2026-06-18 09:00:00+01:00
EURUSD,SHORT,1.1488470518112182,1.1455,2000,33.4,6.39,0.3,0.0,5,TP,2026-06-18 15:00:00+01:00,2026-06-18 20:00:00+01:00
EURUSD,SHORT,1.1466074668884276,1.14396,3000,26.5,7.49,0.45,0.0,4,TP,2026-06-19 01:00:00+01:00,2026-06-19 05:00:00+01:00
EURUSD,SHORT,1.144900747489929,1.1463,3000,-13.9,-4.63,0.45,0.0,1,SL,2026-06-19 08:00:00+01:00,2026-06-19 09:00:00+01:00
EURUSD,SHORT,1.1470020496368407,1.14842,3000,-14.2,-4.71,0.45,0.0,4,SL,2026-06-19 15:00:00+01:00,2026-06-19 19:00:00+01:00
EURUSD,SHORT,1.1431991540908812,1.14061,3000,25.9,7.31,0.45,0.0,17,TP,2026-06-22 18:00:00+01:00,2026-06-23 11:00:00+01:00
EURUSD,SHORT,1.1356683456420897,1.1369,4000,-12.3,-5.52,0.6,0.0,2,SL,2026-06-25 00:00:00+01:00,2026-06-25 02:00:00+01:00
EURUSD,SHORT,1.1426765405654906,1.13983,3000,28.5,8.09,0.45,0.0,2,TP,2026-06-26 14:00:00+01:00,2026-06-26 16:00:00+01:00
EURUSD,SHORT,1.1425460063934325,1.14019,4000,23.5,8.82,0.6,0.0,12,TP,2026-06-29 16:00:00+01:00,2026-06-30 04:00:00+01:00
EURUSD,SHORT,1.1402009212493895,1.14122,4000,-10.2,-4.67,0.6,0.0,11,SL,2026-06-30 04:00:00+01:00,2026-06-30 15:00:00+01:00
EURUSD,SHORT,1.1422849380493163,1.14326,4000,-9.8,-4.52,0.6,0.0,6,SL,2026-07-06 11:00:00+01:00,2026-07-06 17:00:00+01:00
EURUSD,SHORT,1.1411116802215575,1.14223,4000,-11.2,-5.06,0.6,0.0,5,SL,2026-07-08 01:00:00+01:00,2026-07-08 06:00:00+01:00
EURUSD,SHORT,1.1405910932540892,1.14077,4000,-1.8,-1.32,0.6,0.0,3,Signal flip,2026-07-21 22:00:00+01:00,2026-07-22 01:00:00+01:00
EURUSD,SHORT,1.141241856765747,1.14203,4000,-7.8,-3.74,0.6,0.0,5,SL,2026-07-22 09:00:00+01:00,2026-07-22 14:00:00+01:00
EURUSD,SHORT,1.141372152519226,1.14211,4000,-7.3,-3.54,0.6,0.0,6,SL,2026-07-22 20:00:00+01:00,2026-07-23 02:00:00+01:00
EURUSD,SHORT,1.141372152519226,1.13983,4000,15.5,5.58,0.6,0.0,3,TP,2026-07-23 09:00:00+01:00,2026-07-23 12:00:00+01:00
EURUSD,SHORT,1.1381244146347045,1.13911,4000,-9.8,-4.52,0.6,0.0,10,SL,2026-07-23 22:00:00+01:00,2026-07-24 08:00:00+01:00
EURUSD,SHORT,1.1378653728485106,1.1389,4000,-10.3,-4.72,0.6,0.0,2,SL,2026-07-24 14:00:00+01:00,2026-07-24 16:00:00+01:00
EURUSD,SHORT,1.1408513271331786,1.14198,4000,-11.3,-5.11,0.6,0.0,4,SL,2026-07-27 03:00:00+01:00,2026-07-27 07:00:00+01:00
EURUSD,SHORT,1.1387724363327025,1.13678,4000,19.9,7.36,0.6,0.0,9,TP,2026-07-27 13:00:00+01:00,2026-07-27 22:00:00+01:00
EURUSD,LONG,1.1405609167099,1.13963,4000,-9.3,-4.32,0.6,0.0,2,SL,2026-07-29 05:00:00+01:00,2026-07-29 07:00:00+01:00
EURUSD,LONG,1.153984955596924,1.15487,4000,8.8,2.93,0.6,0.0,1,Signal flip,2026-08-05 06:00:00+01:00,2026-08-05 07:00:00+01:00
EURUSD,SHORT,1.1605814182281493,1.16155,4000,-9.7,-4.47,0.6,0.0,7,SL,2026-08-31 08:00:00+01:00,2026-08-31 15:00:00+01:00
EURUSD,SHORT,1.1620650970458983,1.1605,4000,15.7,5.68,0.6,0.0,10,TP,2026-08-31 21:00:00+01:00,2026-09-01 07:00:00+01:00
EURUSD,SHORT,1.160850831222534,1.16077,4000,0.8,-0.26,0.6,0.0,1,Signal flip,2026-09-03 10:00:00+01:00,2026-09-03 11:00:00+01:00
EURUSD,SHORT,1.1615250789642333,1.16251,4000,-9.8,-4.53,0.6,0.0,1,SL,2026-09-03 12:00:00+01:00,2026-09-03 13:00:00+01:00
EURUSD,SHORT,1.160446711730957,1.16151,4000,-10.6,-4.86,0.6,0.0,1,SL,2026-09-04 13:00:00+01:00,2026-09-04 14:00:00+01:00
EURUSD,SHORT,1.1616600238800048,1.16271,4000,-10.5,-4.82,0.6,0.0,12,SL,2026-09-04 20:00:00+01:00,2026-09-07 09:00:00+01:00
EURUSD,SHORT,1.1615250789642333,1.16233,4000,-8.1,-3.83,0.6,0.0,6,SL,2026-09-08 08:00:00+01:00,2026-09-08 14:00:00+01:00
EURUSD,SHORT,1.1615250789642333,1.16269,4000,-11.7,-5.27,0.6,0.0,1,SL,2026-09-10 14:00:00+01:00,2026-09-10 15:00:00+01:00
EURUSD,SHORT,1.1605814182281493,1.15844,4000,21.4,7.95,0.6,0.0,11,TP,2026-09-11 16:00:00+01:00,2026-09-14 04:00:00+01:00
EURUSD,SHORT,1.1550845586776732,1.15639,3000,-13.0,-4.35,0.45,0.0,1,SL,2026-09-14 16:00:00+01:00,2026-09-14 17:00:00+01:00
EURUSD,SHORT,1.1554849826812743,1.15341,4000,20.7,7.69,0.6,0.0,8,TP,2026-09-14 23:00:00+01:00,2026-09-15 07:00:00+01:00
EURUSD,SHORT,1.154284545135498,1.15519,4000,-9.0,-4.22,0.6,0.0,5,SL,2026-09-15 08:00:00+01:00,2026-09-15 13:00:00+01:00
EURUSD,SHORT,1.154284545135498,1.15519,4000,-9.1,-4.24,0.6,0.0,8,SL,2026-09-15 22:00:00+01:00,2026-09-16 06:00:00+01:00
EURUSD,SHORT,1.1483193122863768,1.14951,4000,-11.9,-5.37,0.6,0.0,6,SL,2026-09-17 07:00:00+01:00,2026-09-17 13:00:00+01:00
EURUSD,SHORT,1.1477920495986937,1.14784,4000,-0.5,-0.8,0.6,0.0,5,Signal flip,2026-09-17 19:00:00+01:00,2026-09-18 00:00:00+01:00
