pair,direction,entry_price,exit_price,units,pnl_pips,pnl_usd,spread_cost,swap_cost,bars_held,reason,entry_date,exit_date
NZDUSD,SHORT,0.5847110831260681,0.58771,3000,-30.0,-9.45,0.45,0.0,18,SL,2026-08-13 14:00:00+01:00,2026-08-14 08:00:00+01:00
NZDUSD,SHORT,0.5904081546783447,0.58441,3000,60.0,17.55,0.45,0.0,13,TP,2026-09-01 15:00:00+01:00,2026-09-02 04:00:00+01:00
NZDUSD,SHORT,0.5847452961921692,0.58775,3000,-30.0,-9.45,0.45,0.0,20,SL,2026-09-02 17:00:00+01:00,2026-09-03 13:00:00+01:00
NZDUSD,SHORT,0.5878394925117493,0.58184,3000,60.0,16.95,0.45,0.6,98,TP,2026-09-04 10:00:00+01:00,2026-09-10 13:00:00+01:00
NZDUSD,SHORT,0.5815482222557068,0.57555,3000,60.0,17.25,0.45,0.3,48,TP,2026-09-11 03:00:00+01:00,2026-09-15 04:00:00+01:00
NZDUSD,SHORT,0.5759868704795837,0.57182,3000,41.7,12.05,0.45,0.0,95,End of backtest,2026-09-15 23:00:00+01:00,2026-09-21 23:00:00+01:00
