entry_date,exit_date,type,entry_price,exit_price,shares,stop_loss,take_profit,pnl,pnl_pct,exit_reason,commission
2026-06-26 09:45:00-04:00,2026-06-26 10:15:00-04:00,short,28.0909,28.8427,1,28.8283,26.8621,-0.75,-2.68,Stop-loss,0.01
2026-06-29 09:45:00-04:00,2026-06-29 10:15:00-04:00,short,27.3363,26.2201,1,28.0139,26.207,1.12,4.08,Take-profit,0.01
2026-06-29 10:15:00-04:00,2026-07-01 09:30:00-04:00,short,27.5262,26.0349,1,28.4288,26.0219,1.49,5.42,Take-profit,0.01
2026-07-01 09:30:00-04:00,2026-07-01 10:30:00-04:00,short,25.5472,24.6276,1,26.1063,24.6153,0.92,3.6,Take-profit,0.01
2026-07-01 10:30:00-04:00,2026-07-01 11:15:00-04:00,short,24.2357,24.9161,1,24.9036,23.1225,-0.68,-2.81,Stop-loss,0.01
2026-07-01 11:15:00-04:00,2026-07-02 09:30:00-04:00,short,24.9175,23.5906,1,25.7208,23.5788,1.33,5.33,Take-profit,0.01
2026-07-02 09:30:00-04:00,2026-07-02 11:00:00-04:00,short,23.6732,22.872,1,24.1607,22.8606,0.8,3.38,Take-profit,0.01
2026-07-02 15:00:00-04:00,2026-07-06 09:30:00-04:00,short,21.929,22.3701,1,22.3589,21.2126,-0.44,-2.01,Stop-loss,0.01
2026-07-06 09:30:00-04:00,2026-07-06 13:15:00-04:00,short,24.2229,23.2167,1,24.8336,23.2051,1.01,4.15,Take-profit,0.01
2026-07-06 13:15:00-04:00,2026-07-07 09:30:00-04:00,short,23.1784,22.5763,1,23.5464,22.565,0.6,2.6,Take-profit,0.01
2026-07-07 09:30:00-04:00,2026-07-07 09:45:00-04:00,short,22.1239,21.5321,1,22.4855,21.5213,0.59,2.68,Take-profit,0.01
2026-07-07 09:45:00-04:00,2026-07-07 10:15:00-04:00,short,21.5566,20.8554,1,21.9836,20.845,0.7,3.25,Take-profit,0.01
2026-07-07 10:15:00-04:00,2026-07-07 11:45:00-04:00,short,20.9095,21.3979,1,21.3872,20.1135,-0.49,-2.34,Stop-loss,0.01
2026-07-07 11:45:00-04:00,2026-07-07 12:45:00-04:00,short,21.4493,22.0091,1,21.9981,20.5346,-0.56,-2.61,Stop-loss,0.01
2026-07-07 12:45:00-04:00,2026-07-08 10:15:00-04:00,short,21.89,20.9305,1,22.4721,20.92,0.96,4.38,Take-profit,0.01
2026-07-08 10:15:00-04:00,2026-07-09 09:30:00-04:00,short,21.1594,21.6278,1,21.617,20.3967,-0.47,-2.21,Stop-loss,0.01
2026-07-09 09:30:00-04:00,2026-07-09 09:45:00-04:00,short,21.5592,21.9477,1,21.9367,20.9301,-0.39,-1.8,Stop-loss,0.01
2026-07-09 09:45:00-04:00,2026-07-10 09:30:00-04:00,short,22.0507,21.3188,1,22.4962,21.3081,0.73,3.32,Take-profit,0.01
2026-07-10 09:30:00-04:00,2026-07-10 10:30:00-04:00,short,21.2394,20.7235,1,21.5552,20.7131,0.52,2.43,Take-profit,0.01
2026-07-10 10:30:00-04:00,2026-07-10 11:15:00-04:00,short,20.8346,21.2641,1,21.2535,20.1363,-0.43,-2.06,Stop-loss,0.01
2026-07-10 11:15:00-04:00,2026-07-13 09:30:00-04:00,short,21.2694,20.5434,1,21.7111,20.5331,0.73,3.41,Take-profit,0.01
2026-07-13 09:30:00-04:00,2026-07-13 12:15:00-04:00,short,20.2849,19.7686,1,20.6005,19.7587,0.52,2.55,Take-profit,0.01
2026-07-13 12:15:00-04:00,2026-07-13 13:00:00-04:00,short,19.6802,19.6998,1,20.0569,19.0523,-0.02,-0.1,Buy signal (close short),0.01
2026-07-13 13:00:00-04:00,2026-07-13 13:15:00-04:00,long,19.6998,19.5352,1,19.3992,20.2009,-0.16,-0.84,Sell signal,0.01
2026-07-13 13:15:00-04:00,2026-07-13 14:15:00-04:00,short,19.5352,19.6448,1,19.8214,19.0583,-0.11,-0.56,Buy signal (close short),0.01
2026-07-13 14:15:00-04:00,2026-07-13 14:30:00-04:00,long,19.6448,19.6852,1,19.3754,20.0938,0.04,0.21,Sell signal,0.01
2026-07-13 14:30:00-04:00,2026-07-13 15:30:00-04:00,short,19.6852,19.9585,1,19.9485,19.2463,-0.27,-1.39,Stop-loss,0.01
2026-07-13 15:30:00-04:00,2026-07-14 09:30:00-04:00,short,20.01,20.3021,1,20.292,19.54,-0.29,-1.46,Stop-loss,0.01
2026-07-14 09:30:00-04:00,2026-07-14 10:15:00-04:00,short,20.4698,19.8043,1,20.875,19.7944,0.67,3.25,Take-profit,0.01
2026-07-14 10:15:00-04:00,2026-07-14 11:00:00-04:00,short,19.9283,20.4225,1,20.4123,19.1218,-0.49,-2.48,Stop-loss,0.01
2026-07-14 11:00:00-04:00,2026-07-15 12:00:00-04:00,short,20.4348,19.5621,1,20.9642,19.5523,0.87,4.27,Take-profit,0.01
2026-07-15 12:00:00-04:00,2026-07-15 12:45:00-04:00,short,19.3703,19.7804,1,19.7705,18.7033,-0.41,-2.12,Stop-loss,0.01
2026-07-15 12:45:00-04:00,2026-07-15 14:00:00-04:00,short,19.93,20.3592,1,20.349,19.2318,-0.43,-2.15,Stop-loss,0.01
2026-07-15 14:00:00-04:00,2026-07-16 09:30:00-04:00,short,20.2948,19.7914,1,20.6029,19.7815,0.5,2.48,Take-profit,0.01
2026-07-16 09:30:00-04:00,2026-07-16 12:15:00-04:00,short,19.0205,19.4721,1,19.4624,18.2839,-0.45,-2.37,Stop-loss,0.01
2026-07-16 12:15:00-04:00,2026-07-17 09:30:00-04:00,short,18.5046,17.4545,1,19.14,17.4458,1.05,5.67,Take-profit,0.01
2026-07-17 09:30:00-04:00,2026-07-17 09:45:00-04:00,short,17.5212,17.9411,1,17.9321,16.8365,-0.42,-2.4,Stop-loss,0.01
2026-07-17 09:45:00-04:00,2026-07-17 10:00:00-04:00,long,17.924,18.3258,1,17.484,18.6573,0.4,2.24,Sell signal,0.01
2026-07-17 10:00:00-04:00,2026-07-17 10:30:00-04:00,short,18.3258,18.3742,1,18.8183,17.505,-0.05,-0.26,Buy signal (close short),0.01
2026-07-17 10:30:00-04:00,2026-07-17 11:00:00-04:00,long,18.3742,18.2359,1,17.8565,19.237,-0.14,-0.75,Sell signal,0.01
2026-07-17 11:00:00-04:00,2026-07-17 11:45:00-04:00,short,18.2359,18.7845,1,18.7751,17.3373,-0.55,-3.01,Stop-loss,0.01
2026-07-17 11:45:00-04:00,2026-07-20 09:30:00-04:00,short,18.8306,19.4223,1,19.4126,17.8605,-0.59,-3.14,Stop-loss,0.01
2026-07-20 09:30:00-04:00,2026-07-20 12:45:00-04:00,short,19.4802,19.5448,1,19.8627,18.8426,-0.06,-0.33,Buy signal (close short),0.01
2026-07-20 12:45:00-04:00,2026-07-20 14:30:00-04:00,long,19.5448,19.895,1,19.0482,20.3724,0.35,1.79,Sell signal,0.01
2026-07-20 14:30:00-04:00,2026-07-21 09:30:00-04:00,short,19.895,20.2022,1,20.1921,19.4,-0.31,-1.54,Stop-loss,0.01
2026-07-21 09:30:00-04:00,2026-07-21 09:45:00-04:00,short,20.3298,20.6551,1,20.6448,19.8049,-0.33,-1.6,Stop-loss,0.01
2026-07-21 10:00:00-04:00,2026-07-21 11:15:00-04:00,short,20.8201,21.1992,1,21.1886,20.2059,-0.38,-1.82,Stop-loss,0.01
2026-07-22 09:30:00-04:00,2026-07-22 10:00:00-04:00,long,22.1961,22.7288,1,21.7409,22.9547,0.53,2.4,Sell signal,0.01
2026-07-22 10:00:00-04:00,2026-07-22 10:15:00-04:00,short,22.7288,22.5513,1,23.2445,21.8694,0.18,0.78,Buy signal (close short),0.01
2026-07-22 10:15:00-04:00,2026-07-22 12:30:00-04:00,long,22.5513,23.4383,1,22.012,23.45,0.89,3.93,Take-profit,0.01
2026-07-22 13:30:00-04:00,2026-07-22 14:30:00-04:00,long,23.3817,22.8024,1,22.8138,24.3281,-0.58,-2.48,Stop-loss,0.01
2026-07-23 09:30:00-04:00,2026-07-23 09:45:00-04:00,short,24.6177,25.1606,1,25.148,23.7338,-0.54,-2.21,Stop-loss,0.01
2026-07-23 09:45:00-04:00,2026-07-23 15:45:00-04:00,short,24.5977,23.7059,1,25.1398,23.6941,0.89,3.63,Take-profit,0.01
2026-07-23 15:45:00-04:00,2026-07-24 09:30:00-04:00,short,23.8581,23.2822,1,24.2105,23.2706,0.58,2.41,Take-profit,0.01
2026-07-24 09:30:00-04:00,2026-07-24 14:30:00-04:00,short,23.2883,22.6175,1,23.6976,22.6062,0.67,2.88,Take-profit,0.01
2026-07-24 14:30:00-04:00,2026-07-27 09:30:00-04:00,short,22.469,22.8018,1,22.7904,21.9332,-0.33,-1.48,Stop-loss,0.01
2026-07-27 09:30:00-04:00,2026-07-27 10:15:00-04:00,short,22.8086,22.2063,1,23.1766,22.1952,0.6,2.64,Take-profit,0.01
2026-07-27 10:15:00-04:00,2026-07-28 09:30:00-04:00,short,21.7691,20.9716,1,22.2539,20.9611,0.8,3.66,Take-profit,0.01
2026-07-28 09:30:00-04:00,2026-07-28 10:00:00-04:00,short,20.3198,20.8149,1,20.8045,19.5121,-0.5,-2.44,Stop-loss,0.01
2026-07-28 10:00:00-04:00,2026-07-28 10:45:00-04:00,short,20.4748,21.0453,1,21.0348,19.5414,-0.57,-2.79,Stop-loss,0.01
2026-07-28 10:45:00-04:00,2026-07-29 10:30:00-04:00,short,20.9645,19.9215,1,21.5963,19.9115,1.04,4.98,Take-profit,0.01
2026-07-29 11:30:00-04:00,2026-07-29 12:30:00-04:00,long,19.4448,18.9414,1,18.9509,20.268,-0.5,-2.59,Stop-loss,0.01
2026-07-29 12:45:00-04:00,2026-07-29 15:30:00-04:00,long,19.2196,18.6816,1,18.6909,20.1007,-0.54,-2.8,Stop-loss,0.01
2026-07-29 15:30:00-04:00,2026-07-30 09:30:00-04:00,long,18.2341,19.2153,1,17.6397,19.2249,0.98,5.38,Take-profit,0.01
2026-07-30 09:30:00-04:00,2026-07-30 09:45:00-04:00,short,21.4293,22.3322,1,22.321,19.9431,-0.9,-4.21,Stop-loss,0.01
2026-07-30 09:45:00-04:00,2026-07-31 10:00:00-04:00,short,22.4488,20.808,1,23.4395,20.7976,1.64,7.31,Take-profit,0.01
2026-07-31 10:00:00-04:00,2026-07-31 11:00:00-04:00,short,20.8146,21.3505,1,21.3398,19.9392,-0.54,-2.57,Stop-loss,0.01
2026-07-31 11:00:00-04:00,2026-07-31 14:00:00-04:00,short,21.1294,20.7904,1,21.7393,20.1129,0.34,1.6,Buy signal (close short),0.01
2026-07-31 14:00:00-04:00,2026-07-31 15:30:00-04:00,long,20.7904,20.3933,1,20.4035,21.4352,-0.4,-1.91,Stop-loss,0.01
2026-08-03 09:30:00-04:00,2026-08-03 09:45:00-04:00,short,19.8701,20.2836,1,20.2735,19.1976,-0.41,-2.08,Stop-loss,0.01
2026-08-03 09:45:00-04:00,2026-08-03 10:30:00-04:00,short,20.6946,21.1806,1,21.17,19.9025,-0.49,-2.35,Stop-loss,0.01
2026-08-03 10:30:00-04:00,2026-08-04 09:30:00-04:00,short,21.2594,21.822,1,21.8111,20.3398,-0.56,-2.65,Stop-loss,0.01
2026-08-04 09:30:00-04:00,2026-08-04 10:45:00-04:00,short,21.4997,21.9262,1,21.9152,20.8073,-0.43,-1.98,Stop-loss,0.01
2026-08-04 10:45:00-04:00,2026-08-05 09:30:00-04:00,short,21.899,22.4081,1,22.3969,21.0693,-0.51,-2.32,Stop-loss,0.01
2026-08-05 09:30:00-04:00,2026-08-05 10:30:00-04:00,short,23.4583,22.5794,1,23.9924,22.5681,0.88,3.75,Take-profit,0.01
2026-08-05 10:30:00-04:00,2026-08-06 09:30:00-04:00,short,22.4588,21.3087,1,23.1552,21.2981,1.15,5.12,Take-profit,0.01
2026-08-06 09:30:00-04:00,2026-08-06 10:00:00-04:00,short,21.3293,21.7602,1,21.7493,20.6294,-0.43,-2.02,Stop-loss,0.01
2026-08-06 10:00:00-04:00,2026-08-06 15:45:00-04:00,short,22.1489,21.2998,1,22.6647,21.2892,0.85,3.83,Take-profit,0.01
2026-08-06 15:45:00-04:00,2026-08-07 09:30:00-04:00,short,21.1944,21.5411,1,21.5303,20.6346,-0.35,-1.64,Stop-loss,0.01
2026-08-07 09:30:00-04:00,2026-08-07 09:45:00-04:00,short,21.6053,20.9319,1,22.0156,20.9214,0.67,3.12,Take-profit,0.01
2026-08-07 09:45:00-04:00,2026-08-10 09:30:00-04:00,short,20.7396,19.9379,1,21.2267,19.9279,0.8,3.87,Take-profit,0.01
2026-08-10 09:30:00-04:00,2026-08-10 10:00:00-04:00,short,19.799,20.1178,1,20.1077,19.2845,-0.32,-1.61,Stop-loss,0.01
2026-08-10 10:00:00-04:00,2026-08-10 11:30:00-04:00,short,20.1249,19.5469,1,20.4776,19.5371,0.58,2.87,Take-profit,0.01
2026-08-10 11:30:00-04:00,2026-08-11 09:30:00-04:00,short,19.5502,19.9692,1,19.9592,18.8687,-0.42,-2.14,Stop-loss,0.01
2026-08-11 09:30:00-04:00,2026-08-11 10:30:00-04:00,short,21.4193,20.2214,1,22.1441,20.2113,1.2,5.59,Take-profit,0.01
2026-08-11 10:30:00-04:00,2026-08-11 12:30:00-04:00,short,20.1599,19.6498,1,21.0967,18.5986,0.51,2.53,Buy signal (close short),0.01
2026-08-11 12:30:00-04:00,2026-08-11 14:30:00-04:00,long,19.6498,19.4453,1,18.6213,21.3639,-0.2,-1.04,Sell signal,0.01
2026-08-11 14:30:00-04:00,2026-08-11 15:00:00-04:00,short,19.4453,19.8573,1,19.8474,18.7751,-0.41,-2.12,Stop-loss,0.01
2026-08-11 15:00:00-04:00,2026-08-11 15:15:00-04:00,short,19.8391,20.254,1,20.2439,19.1644,-0.41,-2.09,Stop-loss,0.01
2026-08-11 15:15:00-04:00,2026-08-12 09:30:00-04:00,short,20.2948,20.7241,1,20.7137,19.5968,-0.43,-2.12,Stop-loss,0.01
2026-08-12 09:30:00-04:00,2026-08-13 09:30:00-04:00,short,20.8046,19.8273,1,21.3969,19.8174,0.98,4.7,Take-profit,0.01
2026-08-13 09:30:00-04:00,2026-08-13 11:45:00-04:00,short,20.5347,19.8817,1,20.9325,19.8718,0.65,3.18,Take-profit,0.01
2026-08-13 11:45:00-04:00,2026-08-14 09:30:00-04:00,short,19.8676,19.007,1,20.3896,18.9975,0.86,4.33,Take-profit,0.01
2026-08-14 09:30:00-04:00,2026-08-14 10:15:00-04:00,short,19.4302,18.8731,1,19.7701,18.8637,0.56,2.87,Take-profit,0.01
2026-08-14 10:15:00-04:00,2026-08-14 13:15:00-04:00,short,18.9805,19.3762,1,19.3665,18.3371,-0.4,-2.08,Stop-loss,0.01
2026-08-14 13:15:00-04:00,2026-08-17 11:15:00-04:00,short,19.2604,19.564,1,19.5542,18.7707,-0.3,-1.58,Stop-loss,0.01
2026-08-17 11:15:00-04:00,2026-08-17 12:30:00-04:00,short,19.5452,19.8737,1,19.8638,19.0143,-0.33,-1.68,Stop-loss,0.01
2026-08-17 12:30:00-04:00,2026-08-18 09:45:00-04:00,short,19.905,19.2883,1,20.2808,19.2787,0.62,3.1,Take-profit,0.01
2026-08-18 09:45:00-04:00,2026-08-18 12:45:00-04:00,short,19.2903,19.1596,1,19.7188,18.576,0.13,0.68,Buy signal (close short),0.01
2026-08-18 12:45:00-04:00,2026-08-18 13:00:00-04:00,long,19.1596,18.9755,1,18.756,19.8322,-0.18,-0.96,Sell signal,0.01
2026-08-18 13:00:00-04:00,2026-08-19 09:30:00-04:00,short,18.9755,18.4059,1,19.3228,18.3967,0.57,3.0,Take-profit,0.01
2026-08-19 09:30:00-04:00,2026-08-19 10:00:00-04:00,short,18.4494,17.9514,2,18.7536,17.9424,1.0,2.7,Take-profit,0.02
2026-08-19 10:00:00-04:00,2026-08-19 10:15:00-04:00,short,17.901,18.274,2,18.2649,17.2947,-0.75,-2.08,Stop-loss,0.02
2026-08-19 10:15:00-04:00,2026-08-19 10:45:00-04:00,short,18.2609,18.6672,2,18.6579,17.5991,-0.81,-2.23,Stop-loss,0.02
2026-08-19 10:45:00-04:00,2026-08-19 11:30:00-04:00,short,19.1304,19.6241,1,19.6143,18.324,-0.49,-2.58,Stop-loss,0.01
2026-08-19 11:30:00-04:00,2026-08-19 14:45:00-04:00,short,19.7601,18.8479,1,20.3131,18.8385,0.91,4.62,Take-profit,0.01
2026-08-19 14:45:00-04:00,2026-08-19 15:45:00-04:00,short,18.8806,19.2301,1,19.2205,18.314,-0.35,-1.85,Stop-loss,0.01
2026-08-19 15:45:00-04:00,2026-08-20 09:30:00-04:00,short,19.3853,19.7004,1,19.6906,18.8765,-0.32,-1.63,Stop-loss,0.01
2026-08-20 09:30:00-04:00,2026-08-20 15:30:00-04:00,short,20.4198,20.8271,1,20.8167,19.7583,-0.41,-1.99,Stop-loss,0.01
2026-08-20 15:30:00-04:00,2026-08-21 09:30:00-04:00,short,20.8497,21.2178,1,21.2072,20.2538,-0.37,-1.77,Stop-loss,0.01
2026-08-21 09:30:00-04:00,2026-08-21 10:00:00-04:00,short,21.8491,21.0981,1,22.306,21.0876,0.75,3.44,Take-profit,0.01
2026-08-21 10:00:00-04:00,2026-08-21 10:30:00-04:00,short,20.8396,19.8934,1,21.4132,19.8835,0.95,4.54,Take-profit,0.01
2026-08-21 10:30:00-04:00,2026-08-21 11:00:00-04:00,short,19.935,20.6198,1,20.6095,18.8109,-0.68,-3.44,Stop-loss,0.01
2026-08-21 11:00:00-04:00,2026-08-24 11:00:00-04:00,short,20.5647,20.4885,1,21.2949,19.3477,0.08,0.37,Buy signal (close short),0.01
2026-08-24 11:00:00-04:00,2026-08-24 11:15:00-04:00,long,20.4885,20.7396,1,19.9829,21.3313,0.25,1.23,Sell signal,0.01
2026-08-24 11:15:00-04:00,2026-08-24 11:30:00-04:00,short,20.7396,20.4852,1,21.2539,19.8826,0.25,1.23,Buy signal (close short),0.01
2026-08-24 11:30:00-04:00,2026-08-24 12:15:00-04:00,long,20.4852,20.6397,1,19.9555,21.3682,0.15,0.75,Sell signal,0.01
2026-08-24 12:15:00-04:00,2026-08-24 12:30:00-04:00,short,20.6397,20.3802,1,21.1748,19.7478,0.26,1.26,Buy signal (close short),0.01
2026-08-24 12:30:00-04:00,2026-08-24 13:00:00-04:00,long,20.3802,20.4098,1,19.8301,21.2971,0.03,0.15,Sell signal,0.01
2026-08-24 13:00:00-04:00,2026-08-24 13:30:00-04:00,short,20.4098,20.2401,1,20.8804,19.6255,0.17,0.83,Buy signal (close short),0.01
2026-08-24 13:30:00-04:00,2026-08-24 14:15:00-04:00,long,20.2401,20.2599,1,19.8611,20.8718,0.02,0.1,Sell signal,0.01
2026-08-24 14:15:00-04:00,2026-08-24 14:30:00-04:00,short,20.2599,20.2351,1,20.6035,19.6872,0.02,0.12,Buy signal (close short),0.01
2026-08-24 14:30:00-04:00,2026-08-24 15:15:00-04:00,long,20.2351,20.035,1,19.914,20.7703,-0.2,-0.99,Sell signal,0.01
2026-08-24 15:15:00-04:00,2026-08-24 15:30:00-04:00,short,20.035,19.8999,1,20.2948,19.6019,0.14,0.67,Buy signal (close short),0.01
2026-08-24 15:30:00-04:00,2026-08-24 15:45:00-04:00,long,19.8999,19.99,1,19.6187,20.3687,0.09,0.45,Sell signal,0.01
2026-08-24 15:45:00-04:00,2026-08-25 09:30:00-04:00,short,19.99,20.2787,1,20.2686,19.5257,-0.29,-1.44,Stop-loss,0.01
2026-08-25 09:30:00-04:00,2026-08-25 09:45:00-04:00,short,20.02,20.3548,1,20.3446,19.4789,-0.33,-1.67,Stop-loss,0.01
2026-08-25 09:45:00-04:00,2026-08-25 10:30:00-04:00,short,20.3998,20.7841,1,20.7737,19.7767,-0.38,-1.88,Stop-loss,0.01
2026-08-25 10:30:00-04:00,2026-08-25 11:30:00-04:00,short,20.7896,21.2676,1,21.257,20.0106,-0.48,-2.3,Stop-loss,0.01
2026-08-25 11:30:00-04:00,2026-08-25 14:00:00-04:00,short,21.2164,20.3876,1,21.7198,20.3774,0.83,3.91,Take-profit,0.01
2026-08-25 14:00:00-04:00,2026-08-26 09:30:00-04:00,short,21.3693,20.6486,1,21.8079,20.6383,0.72,3.37,Take-profit,0.01
2026-08-26 09:30:00-04:00,2026-08-26 10:00:00-04:00,short,20.8696,21.3025,1,21.2919,20.1656,-0.43,-2.07,Stop-loss,0.01
2026-08-26 10:00:00-04:00,2026-08-26 13:30:00-04:00,short,21.0944,20.7304,1,21.5516,20.3326,0.36,1.73,Buy signal (close short),0.01
2026-08-26 13:30:00-04:00,2026-08-26 13:45:00-04:00,long,20.7304,20.7196,1,20.4618,21.1779,-0.01,-0.05,Sell signal,0.01
2026-08-26 13:45:00-04:00,2026-08-26 14:00:00-04:00,short,20.7196,20.7654,1,20.9533,20.3301,-0.05,-0.22,Buy signal (close short),0.01
2026-08-26 14:00:00-04:00,2026-08-26 14:45:00-04:00,long,20.7654,20.6397,1,20.5595,21.1085,-0.13,-0.61,Sell signal,0.01
2026-08-26 14:45:00-04:00,2026-08-27 09:30:00-04:00,short,20.6397,20.8233,1,20.8129,20.351,-0.18,-0.89,Stop-loss,0.01
2026-08-27 09:30:00-04:00,2026-08-27 09:45:00-04:00,short,21.0495,21.2792,1,21.2686,20.6842,-0.23,-1.09,Stop-loss,0.01
2026-08-27 09:45:00-04:00,2026-08-27 10:15:00-04:00,short,21.1694,21.4319,1,21.4212,20.7497,-0.26,-1.24,Stop-loss,0.01
2026-08-27 10:15:00-04:00,2026-08-27 10:45:00-04:00,short,21.4693,21.7963,1,21.7854,20.9424,-0.33,-1.52,Stop-loss,0.01
2026-08-27 10:45:00-04:00,2026-08-27 11:45:00-04:00,short,21.6392,21.0421,1,22.0037,21.0316,0.6,2.76,Take-profit,0.01
2026-08-27 11:45:00-04:00,2026-08-28 09:30:00-04:00,short,20.9895,20.2511,1,21.4386,20.241,0.74,3.52,Take-profit,0.01
2026-08-28 09:30:00-04:00,2026-08-28 11:45:00-04:00,short,19.8701,19.2964,1,20.22,19.2868,0.57,2.89,Take-profit,0.01
2026-08-28 11:45:00-04:00,2026-08-31 09:30:00-04:00,short,19.1804,18.3722,1,19.6708,18.363,0.81,4.21,Take-profit,0.01
2026-08-31 09:30:00-04:00,2026-08-31 13:45:00-04:00,short,18.3998,18.6661,2,18.6568,17.9715,-0.53,-1.45,Stop-loss,0.02
2026-08-31 13:45:00-04:00,2026-08-31 15:45:00-04:00,short,18.7006,18.8867,2,18.8773,18.4061,-0.37,-1.0,Stop-loss,0.02
2026-08-31 15:45:00-04:00,2026-09-01 09:30:00-04:00,short,18.9805,18.684,1,19.164,18.6747,0.3,1.56,Take-profit,0.01
2026-09-01 09:30:00-04:00,2026-09-01 11:00:00-04:00,short,17.961,18.2602,2,18.2511,17.4775,-0.6,-1.67,Stop-loss,0.02
2026-09-01 11:00:00-04:00,2026-09-01 15:45:00-04:00,short,18.2209,17.7939,2,18.5613,17.6535,0.84,2.34,End of backtest,0.02
