entry_date,exit_date,type,entry_price,exit_price,shares,stop_loss,take_profit,pnl,pnl_pct,exit_reason,commission
2026-09-08 09:30:00-04:00,2026-09-08 09:45:00-04:00,long,0.57,0.5025,446,0.5028,0.6707,-30.08,-11.83,Stop-loss,4.46
2026-09-08 09:45:00-04:00,2026-09-08 10:15:00-04:00,long,0.4094,0.3165,312,0.3167,0.5484,-28.97,-22.68,Stop-loss,3.12
2026-09-08 12:45:00-04:00,2026-09-08 15:45:00-04:00,long,0.3151,0.3049,187,0.166,0.5387,-2.83,-3.22,End of backtest,1.87
