Date,equity
2026-06-17 13:45:00-04:00,29.978299237060547
2026-06-17 14:00:00-04:00,30.0582991607666
2026-06-17 14:15:00-04:00,30.398299313354492
2026-06-17 14:30:00-04:00,29.98330030517578
2026-06-17 14:45:00-04:00,30.118300534057617
2026-06-17 15:00:00-04:00,30.01830015258789
2026-06-17 15:15:00-04:00,30.33829984741211
2026-06-17 15:30:00-04:00,30.638299084472656
2026-06-17 15:45:00-04:00,30.718300915527344
2026-06-18 09:30:00-04:00,30.890649900244146
2026-06-18 09:45:00-04:00,30.890548810766607
2026-06-18 10:00:00-04:00,30.80055056552735
2026-06-18 10:15:00-04:00,30.780550107763677
2026-06-18 10:30:00-04:00,30.730548963354497
2026-06-18 10:45:00-04:00,30.437155839648444
2026-06-18 11:00:00-04:00,30.46215736552735
2026-06-18 11:15:00-04:00,30.40715706035157
2026-06-18 11:30:00-04:00,30.487156984057624
2026-06-18 11:45:00-04:00,30.442156907763678
2026-06-18 12:00:00-04:00,30.7671557633545
2026-06-18 12:15:00-04:00,30.612156984057624
2026-06-18 12:30:00-04:00,30.577157136645514
2026-06-18 12:45:00-04:00,30.637156602587897
2026-06-18 13:00:00-04:00,30.55725586101075
2026-06-18 13:15:00-04:00,30.60715591594239
2026-06-18 13:30:00-04:00,30.540955659594733
2026-06-18 13:45:00-04:00,30.554656144824225
2026-06-18 14:00:00-04:00,30.5171557633545
2026-06-18 14:15:00-04:00,30.50215637370606
2026-06-18 14:30:00-04:00,30.507155534472663
2026-06-18 14:45:00-04:00,30.417157289233405
2026-06-18 15:00:00-04:00,30.477156755175788
2026-06-18 15:15:00-04:00,30.297156450000006
2026-06-18 15:30:00-04:00,30.077157136645514
2026-06-18 15:45:00-04:00,29.69084811552735
2026-06-22 09:30:00-04:00,30.18919788405762
2026-06-22 09:45:00-04:00,30.184196815942386
2026-06-22 10:00:00-04:00,30.905630160766606
2026-06-22 10:15:00-04:00,31.085630465942387
2026-06-22 10:30:00-04:00,30.86583142419434
2026-06-22 10:45:00-04:00,30.935630847412114
2026-06-22 11:00:00-04:00,30.975631762939457
2026-06-22 11:15:00-04:00,30.32712418706055
2026-06-22 11:30:00-04:00,30.122124263354497
2026-06-22 11:45:00-04:00,30.32712418706055
2026-06-22 12:00:00-04:00,30.32712418706055
2026-06-22 12:15:00-04:00,30.44712502629395
2026-06-22 12:30:00-04:00,30.167124339648442
2026-06-22 12:45:00-04:00,30.01712472111817
2026-06-22 13:00:00-04:00,30.257124492236333
2026-06-22 13:15:00-04:00,30.282124110766606
2026-06-22 13:30:00-04:00,30.19712502629395
2026-06-22 13:45:00-04:00,29.987024852343755
2026-06-22 14:00:00-04:00,29.837124415942387
2026-06-22 14:15:00-04:00,29.60755867370606
2026-06-22 14:30:00-04:00,29.777558750000004
2026-06-22 14:45:00-04:00,29.762559360351567
2026-06-22 15:00:00-04:00,29.82255882629395
2026-06-22 15:15:00-04:00,29.792558139648442
2026-06-22 15:30:00-04:00,29.75765938171387
2026-06-22 15:45:00-04:00,29.832559055175786
2026-06-23 09:30:00-04:00,30.33395606552735
2026-06-23 09:45:00-04:00,29.871813110351567
2026-06-23 10:00:00-04:00,30.371813110351567
2026-06-23 10:15:00-04:00,30.356811813354497
2026-06-23 10:30:00-04:00,30.421812347412114
2026-06-23 10:45:00-04:00,30.46681242370606
2026-06-23 11:00:00-04:00,30.391811660766606
2026-06-23 11:15:00-04:00,30.50181227111817
2026-06-23 11:30:00-04:00,30.485813430786138
2026-06-23 11:45:00-04:00,30.421812347412114
2026-06-23 12:00:00-04:00,30.366812042236333
2026-06-23 12:15:00-04:00,30.516811660766606
2026-06-23 12:30:00-04:00,30.546812347412114
2026-06-23 12:45:00-04:00,30.421812347412114
2026-06-23 13:00:00-04:00,30.461813262939458
2026-06-23 13:15:00-04:00,30.491812042236333
2026-06-23 13:30:00-04:00,30.511812500000005
2026-06-23 13:45:00-04:00,30.677988626293953
2026-06-23 14:00:00-04:00,30.56298885517579
2026-06-23 14:15:00-04:00,30.488089181713875
2026-06-23 14:30:00-04:00,30.557987787060554
2026-06-23 14:45:00-04:00,30.507988550000007
2026-06-23 15:00:00-04:00,30.344824542236335
2026-06-23 15:15:00-04:00,30.449824084472663
2026-06-23 15:30:00-04:00,30.605425585937507
2026-06-23 15:45:00-04:00,30.364825000000007
2026-06-24 09:30:00-04:00,30.816467880029304
2026-06-24 09:45:00-04:00,30.363870234057625
2026-06-24 10:00:00-04:00,30.68876990751954
2026-06-24 10:15:00-04:00,30.65887031035157
2026-06-24 10:30:00-04:00,30.69886931853028
2026-06-24 10:45:00-04:00,30.598868937060555
2026-06-24 11:00:00-04:00,30.528869242236336
2026-06-24 11:15:00-04:00,30.3888698525879
2026-06-24 11:30:00-04:00,30.56887015776368
2026-06-24 11:45:00-04:00,30.58887061552735
2026-06-24 12:00:00-04:00,30.668870539233406
2026-06-24 12:15:00-04:00,30.798869700000008
2026-06-24 12:30:00-04:00,31.093883537060556
2026-06-24 12:45:00-04:00,31.178884528881845
2026-06-24 13:00:00-04:00,31.18888475776368
2026-06-24 13:15:00-04:00,31.277183555371103
2026-06-24 13:30:00-04:00,31.283884071118173
2026-06-24 13:45:00-04:00,31.31388475776368
2026-06-24 14:00:00-04:00,31.218883537060556
2026-06-24 14:15:00-04:00,30.993885062939462
2026-06-24 14:30:00-04:00,31.104583762890634
2026-06-24 14:45:00-04:00,31.213884376293954
2026-06-24 15:00:00-04:00,31.2638836133545
2026-06-24 15:15:00-04:00,31.1338844525879
2026-06-24 15:30:00-04:00,31.218883537060556
2026-06-24 15:45:00-04:00,31.128883384472665
2026-06-25 09:30:00-04:00,31.99294090000001
2026-06-25 09:45:00-04:00,31.99294090000001
2026-06-25 10:00:00-04:00,31.99294090000001
2026-06-25 10:15:00-04:00,31.99294090000001
2026-06-25 10:30:00-04:00,31.99294090000001
2026-06-25 10:45:00-04:00,31.99294090000001
2026-06-25 11:00:00-04:00,31.99294090000001
2026-06-25 11:15:00-04:00,31.99294090000001
2026-06-25 11:30:00-04:00,31.99294090000001
2026-06-25 11:45:00-04:00,31.99294090000001
2026-06-25 12:00:00-04:00,31.99294090000001
2026-06-25 12:15:00-04:00,31.99294090000001
2026-06-25 12:30:00-04:00,31.99294090000001
2026-06-25 12:45:00-04:00,31.99294090000001
2026-06-25 13:00:00-04:00,31.99294090000001
2026-06-25 13:15:00-04:00,31.99294090000001
2026-06-25 13:30:00-04:00,31.99294090000001
2026-06-25 13:45:00-04:00,31.99294090000001
2026-06-25 14:00:00-04:00,31.99294090000001
2026-06-25 14:15:00-04:00,31.99294090000001
2026-06-25 14:30:00-04:00,31.99294090000001
2026-06-25 14:45:00-04:00,31.99294090000001
2026-06-25 15:00:00-04:00,31.99294090000001
2026-06-25 15:15:00-04:00,31.99294090000001
2026-06-25 15:30:00-04:00,31.99294090000001
2026-06-25 15:45:00-04:00,31.99294090000001
2026-06-26 09:30:00-04:00,31.99294090000001
2026-06-26 09:45:00-04:00,31.972941281469737
2026-06-26 10:00:00-04:00,32.26484000888673
2026-06-26 10:15:00-04:00,32.17294013706056
2026-06-26 10:30:00-04:00,32.30794036594239
2026-06-26 10:45:00-04:00,32.19294059482423
2026-06-26 11:00:00-04:00,32.27344024387208
2026-06-26 11:15:00-04:00,32.162941815527354
2026-06-26 11:30:00-04:00,31.78294074741212
2026-06-26 11:45:00-04:00,31.793040158422862
2026-06-26 12:00:00-04:00,31.87294090000001
2026-06-26 12:15:00-04:00,31.932940365942393
2026-06-26 12:30:00-04:00,31.900641324194346
2026-06-26 12:45:00-04:00,31.80294120517579
2026-06-26 13:00:00-04:00,31.732941510351573
2026-06-26 13:15:00-04:00,31.682940365942393
2026-06-26 13:30:00-04:00,31.762940289648448
2026-06-26 13:45:00-04:00,31.792940976293956
2026-06-26 14:00:00-04:00,31.682940365942393
2026-06-26 14:15:00-04:00,31.892941357763682
2026-06-26 14:30:00-04:00,32.042940976293956
2026-06-26 14:45:00-04:00,32.29784095493165
2026-06-26 15:00:00-04:00,32.2129410525879
2026-06-26 15:15:00-04:00,32.29564178195802
2026-06-26 15:30:00-04:00,32.202940823706065
2026-06-26 15:45:00-04:00,32.08293998447267
2026-06-29 09:30:00-04:00,31.551988000000012
2026-06-29 09:45:00-04:00,31.551988000000012
2026-06-29 10:00:00-04:00,31.551988000000012
2026-06-29 10:15:00-04:00,31.551988000000012
2026-06-29 10:30:00-04:00,31.551988000000012
2026-06-29 10:45:00-04:00,31.551988000000012
2026-06-29 11:00:00-04:00,31.551988000000012
2026-06-29 11:15:00-04:00,31.551988000000012
2026-06-29 11:30:00-04:00,31.551988000000012
2026-06-29 11:45:00-04:00,31.551988000000012
2026-06-29 12:00:00-04:00,31.551988000000012
2026-06-29 12:15:00-04:00,31.551988000000012
2026-06-29 12:30:00-04:00,31.551988000000012
2026-06-29 12:45:00-04:00,31.551988000000012
2026-06-29 13:00:00-04:00,31.531587389648447
2026-06-29 13:15:00-04:00,31.711587694824228
2026-06-29 13:30:00-04:00,31.780587938964853
2026-06-29 13:45:00-04:00,31.89158800000001
2026-06-29 14:00:00-04:00,31.801688936889658
2026-06-29 14:15:00-04:00,31.991588381469736
2026-06-29 14:30:00-04:00,31.961587694824228
2026-06-29 14:45:00-04:00,31.89658716076661
2026-06-29 15:00:00-04:00,31.901588228881845
2026-06-29 15:15:00-04:00,31.671588686645517
2026-06-29 15:30:00-04:00,31.53658845776368
2026-06-29 15:45:00-04:00,31.421588686645517
2026-06-30 09:30:00-04:00,30.971796092480478
2026-06-30 09:45:00-04:00,31.306695994824228
2026-06-30 10:00:00-04:00,31.121696528881845
2026-06-30 10:15:00-04:00,31.031696376293954
2026-06-30 10:30:00-04:00,31.350095805615243
2026-06-30 10:45:00-04:00,31.61362995000001
2026-06-30 11:00:00-04:00,31.61362995000001
2026-06-30 11:15:00-04:00,31.61362995000001
2026-06-30 11:30:00-04:00,31.61362995000001
2026-06-30 11:45:00-04:00,31.61362995000001
2026-06-30 12:00:00-04:00,31.61362995000001
2026-06-30 12:15:00-04:00,31.593129263354502
2026-06-30 12:30:00-04:00,31.28312979741212
2026-06-30 12:45:00-04:00,31.32322989506837
2026-06-30 13:00:00-04:00,31.323130712939463
2026-06-30 13:15:00-04:00,31.288130865527354
2026-06-30 13:30:00-04:00,31.453129873706065
2026-06-30 13:45:00-04:00,31.473130331469736
2026-06-30 14:00:00-04:00,31.388129339648447
2026-06-30 14:15:00-04:00,31.524529562426768
2026-06-30 14:30:00-04:00,30.98703063405763
2026-06-30 14:45:00-04:00,30.466495550000012
2026-06-30 15:00:00-04:00,30.19649509223634
2026-06-30 15:15:00-04:00,30.216495550000012
2026-06-30 15:30:00-04:00,30.24649623664552
2026-06-30 15:45:00-04:00,30.341495550000012
2026-07-01 09:30:00-04:00,29.87339196853029
2026-07-01 09:45:00-04:00,30.063392502587906
2026-07-01 10:00:00-04:00,30.223392350000015
2026-07-01 10:15:00-04:00,30.503291947167984
2026-07-01 10:30:00-04:00,30.523391587060562
2026-07-01 10:45:00-04:00,30.93734166853029
2026-07-01 11:00:00-04:00,30.212341287060564
2026-07-01 11:15:00-04:00,30.0600845051758
2026-07-01 11:30:00-04:00,30.210084123706075
2026-07-01 11:45:00-04:00,30.350083513354512
2026-07-01 12:00:00-04:00,30.140084428881856
2026-07-01 12:15:00-04:00,30.150084657763692
2026-07-01 12:30:00-04:00,30.230084581469747
2026-07-01 12:45:00-04:00,30.314583940600606
2026-07-01 13:00:00-04:00,30.430083437060567
