entry_date,exit_date,entry_price,exit_price,shares,stop_loss,take_profit,pnl,pnl_pct,exit_reason,commission
2025-07-16 00:00:00-04:00,2025-07-17 00:00:00-04:00,1.5208,1.6492,3287,1.3991,2.3147,405.53,8.44,Sell signal,32.87
2025-07-30 00:00:00-04:00,2025-08-01 00:00:00-04:00,1.5508,1.426,3236,1.4267,2.2901,-420.08,-8.05,Stop-loss,32.36
2025-08-01 00:00:00-04:00,2025-08-12 00:00:00-04:00,1.4007,1.5392,3567,1.2886,2.1303,476.3,9.89,Sell signal,35.67
2025-08-13 00:00:00-04:00,2025-08-14 00:00:00-04:00,1.6608,1.6492,3022,1.528,2.2233,-50.24,-0.7,Sell signal,30.22
2025-08-19 00:00:00-04:00,2025-09-04 00:00:00-04:00,1.5808,1.4536,3173,1.4543,2.0951,-419.56,-8.05,Stop-loss,31.73
2025-09-04 00:00:00-04:00,2025-09-12 00:00:00-04:00,1.4407,1.5192,3467,1.3255,1.8393,254.96,5.45,Sell signal,34.67
2025-09-15 00:00:00-04:00,2025-09-17 00:00:00-04:00,1.5708,1.9041,3187,1.4451,1.9051,1046.44,21.22,Take-profit,31.87
2025-09-30 00:00:00-04:00,2025-10-01 00:00:00-04:00,2.3312,2.9285,2170,2.1447,3.4722,1285.37,25.62,Sell signal,21.7
2026-02-02 00:00:00-05:00,2026-02-03 00:00:00-05:00,2.081,2.1289,2461,1.9146,3.0389,105.66,2.3,Sell signal,24.61
2026-02-10 00:00:00-05:00,2026-02-12 00:00:00-05:00,2.041,1.8768,2512,1.8777,2.9699,-425.13,-8.05,Stop-loss,25.12
2026-02-12 00:00:00-05:00,2026-02-18 00:00:00-05:00,1.8209,1.8591,2803,1.6752,2.6566,92.98,2.1,Sell signal,28.03
2026-02-20 00:00:00-05:00,2026-02-24 00:00:00-05:00,1.8709,1.909,2730,1.7213,2.5395,90.49,2.04,Sell signal,27.3
2026-02-26 00:00:00-05:00,2026-03-02 00:00:00-05:00,1.911,1.7572,2675,1.7581,2.4831,-424.73,-8.05,Stop-loss,26.75
2026-03-02 00:00:00-05:00,2026-03-03 00:00:00-05:00,1.8109,2.3561,2811,1.666,2.3573,1518.56,30.11,Take-profit,28.11
2026-03-25 00:00:00-04:00,2026-03-27 00:00:00-04:00,2.2711,2.1789,2274,2.0894,3.0168,-221.01,-4.06,Sell signal,22.74
2026-03-31 00:00:00-04:00,2026-04-06 00:00:00-04:00,2.2611,2.6887,2279,2.0802,2.9651,963.0,18.91,Sell signal,22.79
2026-04-07 00:00:00-04:00,2026-04-08 00:00:00-04:00,2.5213,2.6487,2063,2.3196,3.3441,252.46,5.05,Sell signal,20.63
2026-06-12 00:00:00-04:00,2026-06-18 00:00:00-04:00,2.7614,2.8486,1888,2.5405,4.121,155.15,3.16,Sell signal,18.88
2026-06-25 00:00:00-04:00,2026-06-29 00:00:00-04:00,2.5713,2.5887,2030,2.3656,3.5484,25.18,0.68,Sell signal,20.3
2026-06-30 00:00:00-04:00,2026-07-07 00:00:00-04:00,2.7114,2.4932,1926,2.4944,3.5149,-429.97,-8.05,Stop-loss,19.26
2026-07-07 00:00:00-04:00,2026-07-10 00:00:00-04:00,2.4812,2.2816,2096,2.2827,3.3587,-428.93,-8.05,Stop-loss,20.96
2026-07-10 00:00:00-04:00,2026-07-27 00:00:00-04:00,2.2311,2.0516,2321,2.0526,3.0508,-428.29,-8.05,Stop-loss,23.21
2026-07-27 00:00:00-04:00,2026-07-29 00:00:00-04:00,2.061,1.8952,2502,1.8961,2.7296,-427.46,-8.05,Stop-loss,25.02
2026-07-29 00:00:00-04:00,2026-08-14 00:00:00-04:00,1.9009,2.3188,2701,1.7489,2.5567,1115.35,21.99,Sell signal,27.01
2026-08-18 00:00:00-04:00,2026-08-21 00:00:00-04:00,2.1611,2.2689,2401,1.9882,2.91,246.74,4.99,Sell signal,24.01
2026-08-26 00:00:00-04:00,2026-08-31 00:00:00-04:00,2.1711,2.1489,2395,1.9974,2.9136,-65.08,-1.02,End of backtest,23.95
