Date,equity
2025-08-29 00:00:00-04:00,100000.0
2025-09-02 00:00:00-04:00,100000.0
2025-09-03 00:00:00-04:00,100000.0
2025-09-04 00:00:00-04:00,100000.0
2025-09-05 00:00:00-04:00,100000.0
2025-09-08 00:00:00-04:00,100000.0
2025-09-09 00:00:00-04:00,100000.0
2025-09-10 00:00:00-04:00,100000.0
2025-09-11 00:00:00-04:00,100000.0
2025-09-12 00:00:00-04:00,100000.0
2025-09-15 00:00:00-04:00,100000.0
2025-09-16 00:00:00-04:00,100000.0
2025-09-17 00:00:00-04:00,100000.0
2025-09-18 00:00:00-04:00,100000.0
2025-09-19 00:00:00-04:00,100000.0
2025-09-22 00:00:00-04:00,100000.0
2025-09-23 00:00:00-04:00,100000.0
2025-09-24 00:00:00-04:00,100000.0
2025-09-25 00:00:00-04:00,100000.0
2025-09-26 00:00:00-04:00,100000.0
2025-09-29 00:00:00-04:00,100000.0
2025-09-30 00:00:00-04:00,99996.55830999279
2025-10-01 00:00:00-04:00,99871.8183388319
2025-10-02 00:00:00-04:00,99911.50816579723
2025-10-03 00:00:00-04:00,99773.53825231457
2025-10-06 00:00:00-04:00,99985.21841092968
2025-10-07 00:00:00-04:00,100321.63818021679
2025-10-08 00:00:00-04:00,100298.95838209057
2025-10-09 00:00:00-04:00,100380.22843976879
2025-10-10 00:00:00-04:00,99953.08839651012
2025-10-13 00:00:00-04:00,100132.63818021679
2025-10-14 00:00:00-04:00,100270.60845418835
2025-10-15 00:00:00-04:00,100300.84842534924
2025-10-16 00:00:00-04:00,100030.57836767101
2025-10-17 00:00:00-04:00,100019.2384686079
2025-10-20 00:00:00-04:00,100423.69835325146
2025-10-21 00:00:00-04:00,100436.92829557323
2025-10-22 00:00:00-04:00,100142.08839651012
2025-10-23 00:00:00-04:00,100310.29828115368
2025-10-24 00:00:00-04:00,100486.0683388319
2025-10-27 00:00:00-04:00,100673.17829557323
2025-10-28 00:00:00-04:00,100753.27233757323
2025-10-29 00:00:00-04:00,100753.27233757323
2025-10-30 00:00:00-04:00,100749.89624251383
2025-10-31 00:00:00-04:00,100862.34617651957
2025-11-03 00:00:00-05:00,101026.69597853678
2025-11-04 00:00:00-05:00,100808.71626891154
2025-11-05 00:00:00-05:00,100929.81607092875
2025-11-06 00:00:00-05:00,100426.38609732645
2025-11-07 00:00:00-05:00,100608.03596533793
2025-11-10 00:00:00-05:00,101011.12628211039
2025-11-11 00:00:00-05:00,101082.05625571268
2025-11-12 00:00:00-05:00,101300.03596533793
2025-11-13 00:00:00-05:00,100639.17601813334
2025-11-14 00:00:00-05:00,100540.56607092875
2025-11-17 00:00:00-05:00,100405.62628211039
2025-11-18 00:00:00-05:00,100267.2260841276
2025-11-19 00:00:00-05:00,100350.26600493448
2025-11-20 00:00:00-05:00,100100.20580113941
2025-11-21 00:00:00-05:00,100156.20593846851
2025-11-24 00:00:00-05:00,100598.20575536304
2025-11-25 00:00:00-05:00,100784.2058163982
2025-11-26 00:00:00-05:00,100816.20578588062
2025-11-28 00:00:00-05:00,101062.20569432789
2025-12-01 00:00:00-05:00,100924.20596898609
2025-12-02 00:00:00-05:00,101020.20587743336
2025-12-03 00:00:00-05:00,100932.20577062183
2025-12-04 00:00:00-05:00,101038.20590795093
2025-12-05 00:00:00-05:00,100674.20596898609
2025-12-08 00:00:00-05:00,100640.2059537273
2025-12-09 00:00:00-05:00,100484.2058163982
2025-12-10 00:00:00-05:00,100536.20586217457
2025-12-11 00:00:00-05:00,100532.20577062183
2025-12-12 00:00:00-05:00,100574.20596898609
2025-12-15 00:00:00-05:00,100282.20577062183
2025-12-16 00:00:00-05:00,100434.2058163982
2025-12-17 00:00:00-05:00,100172.20592320972
2025-12-18 00:00:00-05:00,100376.20601476246
2025-12-19 00:00:00-05:00,100566.20578588062
2025-12-22 00:00:00-05:00,100588.20590795093
2025-12-23 00:00:00-05:00,100556.20593846851
2025-12-24 00:00:00-05:00,100614.20574010425
2025-12-26 00:00:00-05:00,100532.20577062183
2025-12-29 00:00:00-05:00,100482.20577062183
2025-12-30 00:00:00-05:00,100430.20572484547
2025-12-31 00:00:00-05:00,100354.20589269215
2026-01-02 00:00:00-05:00,100610.20564855152
2026-01-05 00:00:00-05:00,100974.20596898609
2026-01-06 00:00:00-05:00,100514.20574010425
2026-01-07 00:00:00-05:00,100518.20583165699
2026-01-08 00:00:00-05:00,100662.20569432789
2026-01-09 00:00:00-05:00,100598.20575536304
2026-01-12 00:00:00-05:00,100438.20590795093
2026-01-13 00:00:00-05:00,100546.20570958668
2026-01-14 00:00:00-05:00,100452.20584691578
2026-01-15 00:00:00-05:00,100406.20593846851
2026-01-16 00:00:00-05:00,100344.20566381031
2026-01-20 00:00:00-05:00,100216.20578588062
2026-01-21 00:00:00-05:00,100246.20570958668
2026-01-22 00:00:00-05:00,100336.20586217457
2026-01-23 00:00:00-05:00,100288.20590795093
2026-01-26 00:00:00-05:00,100278.2056790691
2026-01-27 00:00:00-05:00,100210.20564855152
2026-01-28 00:00:00-05:00,100038.20590795093
2026-01-29 00:00:00-05:00,99990.2059537273
2026-01-30 00:00:00-05:00,99680.20572484547
2026-02-02 00:00:00-05:00,99534.2058163982
2026-02-03 00:00:00-05:00,99470.20587743336
2026-02-04 00:00:00-05:00,99187.90838165699
2026-02-05 00:00:00-05:00,98880.88816376148
2026-02-06 00:00:00-05:00,99214.08852692066
2026-02-09 00:00:00-05:00,99330.70847244679
2026-02-10 00:00:00-05:00,99290.24845428883
2026-02-11 00:00:00-05:00,99140.3082000774
2026-02-12 00:00:00-05:00,98842.8082000774
2026-02-13 00:00:00-05:00,98916.58852692066
2026-02-17 00:00:00-05:00,98892.78843613087
2026-02-18 00:00:00-05:00,98899.9285995525
2026-02-19 00:00:00-05:00,98842.8082000774
2026-02-20 00:00:00-05:00,98776.16849060474
2026-02-23 00:00:00-05:00,98592.44517594969
2026-02-24 00:00:00-05:00,98711.24532014524
2026-02-25 00:00:00-05:00,98881.34560853636
2026-02-26 00:00:00-05:00,98830.0454643408
2026-02-27 00:00:00-05:00,98468.24542314207
2026-03-02 00:00:00-05:00,98638.34519654905
2026-03-03 00:00:00-05:00,98697.7455261389
2026-03-04 00:00:00-05:00,98722.04556733763
2026-03-05 00:00:00-05:00,98870.54536134397
2026-03-06 00:00:00-05:00,98776.04525834715
2026-03-09 00:00:00-04:00,98746.34560853636
2026-03-10 00:00:00-04:00,98611.34560853636
2026-03-11 00:00:00-04:00,98676.14554673826
2026-03-12 00:00:00-04:00,98452.04556733763
2026-03-13 00:00:00-04:00,98468.24542314207
2026-03-16 00:00:00-04:00,98433.14513475096
2026-03-17 00:00:00-04:00,98362.94558793699
2026-03-18 00:00:00-04:00,98311.64544374144
2026-03-19 00:00:00-04:00,98284.64534074461
2026-03-20 00:00:00-04:00,98236.04525834715
2026-03-23 00:00:00-04:00,98303.54525834715
2026-03-24 00:00:00-04:00,98182.04556733763
2026-03-25 00:00:00-04:00,98144.24521714842
2026-03-26 00:00:00-04:00,97937.4614383616
2026-03-27 00:00:00-04:00,97740.34133261819
2026-03-30 00:00:00-04:00,97715.70135611673
2026-03-31 00:00:00-04:00,97940.5415088572
2026-04-01 00:00:00-04:00,97863.5415088572
2026-04-02 00:00:00-04:00,97931.30159110208
2026-04-06 00:00:00-04:00,98060.66161460061
2026-04-07 00:00:00-04:00,98011.38166159768
2026-04-08 00:00:00-04:00,98128.4214031138
2026-04-09 00:00:00-04:00,98060.66161460061
2026-04-10 00:00:00-04:00,98045.26126212259
2026-04-13 00:00:00-04:00,98300.90123862405
2026-04-14 00:00:00-04:00,98565.78142661233
2026-04-15 00:00:00-04:00,98733.6616014094
2026-04-16 00:00:00-04:00,98733.6616014094
2026-04-17 00:00:00-04:00,98733.6616014094
2026-04-20 00:00:00-04:00,98729.9298514094
2026-04-21 00:00:00-04:00,98560.41983210703
2026-04-22 00:00:00-04:00,98618.60971629282
2026-04-23 00:00:00-04:00,98431.38977419992
2026-04-24 00:00:00-04:00,98461.74998652597
2026-04-27 00:00:00-04:00,98542.7099093165
2026-04-28 00:00:00-04:00,98441.51000582834
2026-04-29 00:00:00-04:00,98287.34916821966
2026-04-30 00:00:00-04:00,98469.04940930853
2026-05-01 00:00:00-04:00,98573.32938519964
2026-05-04 00:00:00-04:00,98500.64952985296
2026-05-05 00:00:00-04:00,98443.76943341742
2026-05-06 00:00:00-04:00,98532.24904767523
2026-05-07 00:00:00-04:00,98437.4492887641
2026-05-08 00:00:00-04:00,98358.4492887641
2026-05-11 00:00:00-04:00,98519.60936109076
2026-05-12 00:00:00-04:00,98405.84916821966
2026-05-13 00:00:00-04:00,98219.40942136297
2026-05-14 00:00:00-04:00,98443.76943341742
2026-05-15 00:00:00-04:00,98314.2091802741
2026-05-18 00:00:00-04:00,98345.80930081854
2026-05-19 00:00:00-04:00,98194.12914411078
2026-05-20 00:00:00-04:00,98339.48915616522
2026-05-21 00:00:00-04:00,98326.84916821966
2026-05-22 00:00:00-04:00,98317.36925260077
2026-05-26 00:00:00-04:00,98431.12914411078
2026-05-27 00:00:00-04:00,98491.16931287298
2026-05-28 00:00:00-04:00,98743.96907178411
2026-05-29 00:00:00-04:00,99197.72586545748
2026-06-01 00:00:00-04:00,99295.64603147311
2026-06-02 00:00:00-04:00,99067.1659899692
2026-06-03 00:00:00-04:00,98778.84613523287
2026-06-04 00:00:00-04:00,98906.6859484653
2026-06-05 00:00:00-04:00,98730.38799431965
2026-06-08 00:00:00-04:00,98874.67778351948
2026-06-09 00:00:00-04:00,98865.46757271931
2026-06-10 00:00:00-04:00,98681.26774838612
2026-06-11 00:00:00-04:00,98926.86780694172
2026-06-12 00:00:00-04:00,98899.23776009724
2026-06-15 00:00:00-04:00,99068.08752587483
2026-06-16 00:00:00-04:00,99246.14750245259
2026-06-17 00:00:00-04:00,99157.11780694172
2026-06-18 00:00:00-04:00,99307.547736675
2026-06-22 00:00:00-04:00,99058.87790063069
2026-06-23 00:00:00-04:00,99117.20806458638
2026-06-24 00:00:00-04:00,99123.34761956379
2026-06-25 00:00:00-04:00,99120.27754929707
2026-06-26 00:00:00-04:00,99298.33752587483
2026-06-29 00:00:00-04:00,99393.50794747517
2026-06-30 00:00:00-04:00,99313.68787720845
2026-07-01 00:00:00-04:00,99470.25794747517
2026-07-02 00:00:00-04:00,99641.83802661949
2026-07-06 00:00:00-04:00,99641.83802661949
2026-07-07 00:00:00-04:00,99637.95302661949
2026-07-08 00:00:00-04:00,99632.35289844566
2026-07-09 00:00:00-04:00,99881.55326160484
2026-07-10 00:00:00-04:00,99926.35321888023
2026-07-13 00:00:00-04:00,99744.35279163414
2026-07-14 00:00:00-04:00,99861.95281299645
2026-07-15 00:00:00-04:00,99671.55326160484
2026-07-16 00:00:00-04:00,99517.55294117027
2026-07-17 00:00:00-04:00,99502.5340187841
2026-07-20 00:00:00-04:00,99502.5340187841
2026-07-21 00:00:00-04:00,99502.5340187841
2026-07-22 00:00:00-04:00,99502.5340187841
2026-07-23 00:00:00-04:00,99502.5340187841
2026-07-24 00:00:00-04:00,99502.5340187841
2026-07-27 00:00:00-04:00,99502.5340187841
2026-07-28 00:00:00-04:00,99502.5340187841
2026-07-29 00:00:00-04:00,99502.5340187841
2026-07-30 00:00:00-04:00,99502.5340187841
2026-07-31 00:00:00-04:00,99502.5340187841
2026-08-03 00:00:00-04:00,99502.5340187841
2026-08-04 00:00:00-04:00,99502.5340187841
2026-08-05 00:00:00-04:00,99502.5340187841
2026-08-06 00:00:00-04:00,99498.68431873184
2026-08-07 00:00:00-04:00,99575.40398425919
2026-08-10 00:00:00-04:00,99504.16444415909
2026-08-11 00:00:00-04:00,99465.8040887819
2026-08-12 00:00:00-04:00,99454.84436054093
2026-08-13 00:00:00-04:00,99589.1042978273
2026-08-14 00:00:00-04:00,99550.74446506363
2026-08-17 00:00:00-04:00,99556.22406787735
2026-08-18 00:00:00-04:00,99378.12417240006
2026-08-19 00:00:00-04:00,99586.36423511368
2026-08-20 00:00:00-04:00,99449.36423511368
2026-08-21 00:00:00-04:00,99720.62417240006
