entry_date,exit_date,entry_price,exit_price,shares,stop_loss,take_profit,pnl,pnl_pct,exit_reason,commission
2025-09-18 00:00:00-04:00,2025-10-30 00:00:00-04:00,215.7678,205.575,23,205.6778,230.9028,-234.55,-4.72,Stop-loss,0.23
2025-10-30 00:00:00-04:00,2025-11-17 00:00:00-05:00,200.18,190.1921,24,190.2872,215.0193,-239.83,-4.99,Stop-loss,0.24
2025-11-17 00:00:00-05:00,2025-11-20 00:00:00-05:00,191.9059,181.0896,25,181.1802,207.9945,-270.53,-5.64,Stop-loss,0.25
2025-11-20 00:00:00-05:00,2025-12-02 00:00:00-05:00,179.4697,193.6549,27,169.9483,193.7518,382.87,7.9,Take-profit,0.27
2025-12-02 00:00:00-05:00,2026-01-02 00:00:00-05:00,205.4827,222.6791,24,193.9441,222.7905,412.59,8.37,Take-profit,0.24
2026-01-02 00:00:00-05:00,2026-01-13 00:00:00-05:00,227.8839,241.5181,21,218.7139,241.6389,286.21,5.98,Take-profit,0.21
2026-01-14 00:00:00-05:00,2026-01-30 00:00:00-05:00,242.7313,231.6425,20,231.7584,259.1906,-221.88,-4.57,Stop-loss,0.2
2026-01-30 00:00:00-05:00,2026-03-05 00:00:00-05:00,233.8369,220.2995,21,220.4097,253.9776,-284.39,-5.79,Stop-loss,0.21
2026-03-10 00:00:00-04:00,2026-03-19 00:00:00-04:00,217.8689,203.003,22,203.1046,240.0153,-327.16,-6.82,Stop-loss,0.22
2026-03-19 00:00:00-04:00,2026-04-17 00:00:00-04:00,201.2806,225.6434,24,184.9634,225.7563,584.59,12.1,Take-profit,0.24
2026-04-20 00:00:00-04:00,2026-06-03 00:00:00-04:00,225.1925,211.1169,22,211.2225,246.1475,-309.77,-6.25,Stop-loss,0.22
2026-06-03 00:00:00-04:00,2026-07-06 00:00:00-04:00,210.6853,233.5078,23,195.3924,233.6246,524.8,10.83,Take-profit,0.23
2026-07-06 00:00:00-04:00,2026-07-10 00:00:00-04:00,234.6573,221.4893,21,221.6001,254.243,-276.63,-5.61,Stop-loss,0.21
2026-07-10 00:00:00-04:00,2026-07-20 00:00:00-04:00,222.3911,210.4244,22,210.5297,240.1833,-263.38,-5.38,Stop-loss,0.22
2026-07-23 00:00:00-04:00,2026-08-03 00:00:00-04:00,209.3346,227.3409,23,197.2546,227.4546,414.03,8.6,Take-profit,0.23
2026-08-03 00:00:00-04:00,2026-08-20 00:00:00-04:00,233.6068,217.3209,21,217.4296,257.8725,-342.11,-6.97,Stop-loss,0.21
2026-08-25 00:00:00-04:00,2026-08-28 00:00:00-04:00,211.1855,208.5956,23,201.1041,226.3077,-59.68,-1.23,End of backtest,0.23
