entry_date,exit_date,entry_price,exit_price,shares,stop_loss,take_profit,pnl,pnl_pct,exit_reason,commission
2025-09-23 00:00:00-04:00,2025-10-07 00:00:00-04:00,17.7189,20.7492,1,14.6781,20.7596,3.03,17.1,Take-profit,0.01
2025-10-10 00:00:00-04:00,2025-10-15 00:00:00-04:00,18.6593,23.4048,1,13.9022,23.4165,4.74,25.43,Take-profit,0.01
2025-10-17 00:00:00-04:00,2025-11-12 00:00:00-05:00,19.5798,14.117,1,14.1241,25.0355,-5.47,-27.9,Stop-loss,0.01
2025-11-12 00:00:00-05:00,2025-11-19 00:00:00-05:00,14.4172,10.996,2,11.0015,17.8329,-6.85,-23.73,Stop-loss,0.02
2025-11-19 00:00:00-05:00,2026-02-05 00:00:00-05:00,11.1056,7.7074,2,7.7113,14.4998,-6.81,-30.6,Stop-loss,0.02
2026-02-05 00:00:00-05:00,2026-02-27 00:00:00-05:00,6.7334,9.3772,2,4.0848,9.3819,5.28,39.26,Take-profit,0.02
2026-02-27 00:00:00-05:00,2026-04-14 00:00:00-04:00,8.9445,10.9468,2,6.9366,10.9523,3.99,22.39,Take-profit,0.02
2026-04-14 00:00:00-04:00,2026-05-06 00:00:00-04:00,10.4952,12.7324,2,8.2517,12.7388,4.46,21.32,Take-profit,0.02
2026-05-07 00:00:00-04:00,2026-06-01 00:00:00-04:00,12.7063,15.086,2,10.3192,15.0935,4.75,18.73,Take-profit,0.02
2026-06-02 00:00:00-04:00,2026-07-16 00:00:00-04:00,14.2871,11.3629,2,11.3686,17.2057,-5.86,-20.47,Stop-loss,0.02
2026-07-16 00:00:00-04:00,2026-08-28 00:00:00-04:00,11.4257,11.0541,2,7.7164,15.135,-0.75,-3.25,End of backtest,0.02
