entry_date,exit_date,type,entry_price,exit_price,shares,stop_loss,take_profit,pnl,pnl_pct,exit_reason,commission,funded_by_unsettled
2025-07-01 00:00:00-04:00,2025-07-02 00:00:00-04:00,long,11.2756,11.5242,1,11.538000469207764,12.2899,-1.75,2.21,Stop-loss (gap),2.0,False
2025-09-18 00:00:00-04:00,2025-09-25 00:00:00-04:00,long,17.5188,16.5022,1,16.510500022343226,22.0801,-3.02,-5.8,Stop-loss,2.0,False
2025-09-26 00:00:00-04:00,2025-10-10 00:00:00-04:00,long,17.6988,23.5097,1,18.713928086417063,23.5215,3.81,32.83,Take-profit,2.0,False
2025-10-13 00:00:00-04:00,2025-11-06 00:00:00-05:00,long,21.7109,17.8646,1,17.873571395874023,29.493,-5.85,-17.72,Stop-loss,2.0,False
