entry_date,exit_date,entry_price,exit_price,shares,stop_loss,take_profit,pnl,pnl_pct,exit_reason,commission
2025-09-22 00:00:00-04:00,2025-09-25 00:00:00-04:00,18.3592,16.3967,1,16.4049,21.2906,-1.97,-10.69,Stop-loss,0.01
2025-09-25 00:00:00-04:00,2025-10-02 00:00:00-04:00,16.078,19.4712,1,13.8095,19.4809,3.39,21.1,Take-profit,0.01
2025-10-10 00:00:00-04:00,2025-10-15 00:00:00-04:00,18.6593,23.4048,1,15.4879,23.4165,4.74,25.43,Take-profit,0.01
2025-10-16 00:00:00-04:00,2025-11-06 00:00:00-05:00,20.2801,16.4448,1,16.453,26.0208,-3.84,-18.91,Stop-loss,0.01
2025-11-06 00:00:00-05:00,2025-11-13 00:00:00-05:00,15.968,13.3884,1,13.3951,19.8273,-2.58,-16.15,Stop-loss,0.01
2025-11-13 00:00:00-05:00,2025-11-20 00:00:00-05:00,12.7864,10.3769,2,10.3821,16.3928,-4.83,-18.84,Stop-loss,0.02
2025-11-20 00:00:00-05:00,2026-02-05 00:00:00-05:00,10.2451,7.8655,2,7.8694,13.8087,-4.77,-23.23,Stop-loss,0.02
2026-02-05 00:00:00-05:00,2026-02-27 00:00:00-05:00,6.7334,9.3772,2,4.9677,9.3819,5.28,39.26,Take-profit,0.02
2026-02-27 00:00:00-05:00,2026-04-14 00:00:00-04:00,8.9445,10.9468,2,7.6059,10.9523,3.99,22.39,Take-profit,0.02
2026-04-14 00:00:00-04:00,2026-05-06 00:00:00-04:00,10.4952,12.7324,2,8.9995,12.7388,4.46,21.32,Take-profit,0.02
2026-05-07 00:00:00-04:00,2026-06-01 00:00:00-04:00,12.7063,15.086,2,11.1149,15.0935,4.75,18.73,Take-profit,0.02
2026-06-01 00:00:00-04:00,2026-06-05 00:00:00-04:00,14.8574,12.7982,2,12.8046,17.9367,-4.13,-13.86,Stop-loss,0.02
2026-06-05 00:00:00-04:00,2026-06-22 00:00:00-04:00,12.3262,15.3035,2,10.3362,15.3112,5.94,24.15,Take-profit,0.02
2026-06-22 00:00:00-04:00,2026-07-02 00:00:00-04:00,14.8574,12.4184,2,12.4246,18.5067,-4.89,-16.42,Stop-loss,0.02
2026-07-02 00:00:00-04:00,2026-08-10 00:00:00-04:00,12.4062,9.6757,2,9.6805,16.4948,-5.47,-22.01,Stop-loss,0.02
2026-08-10 00:00:00-04:00,2026-08-28 00:00:00-04:00,9.5648,11.0541,2,7.5776,12.5455,2.97,15.57,End of backtest,0.02
